"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total","valence"
"3880",84924,"2020-03-26","0",82,5418,86,NA
"3881",84924,"2020-03-27","0",1356,2951,3359,NA
"3882",84924,"2020-03-28","1",1033,403,380,NA
"3883",84924,"2020-03-29","1",1182,3342,122,NA
"3884",84924,"2020-03-30","0",3532,3260,740,NA
"3885",84924,"2020-03-31","0",NA,NA,NA,1
"3886",84924,"2020-04-01","0",206,2284,1010,0
"3887",84924,"2020-04-02","0",2030,12197,297,-0.333333333333333
"3888",84924,"2020-04-03","0",NA,NA,225,-0.666666666666667
"3889",84924,"2020-04-04","1",7337,9545,356,-1
"3890",84924,"2020-04-05","1",1428,2628,125,-1
"3891",84924,"2020-04-06","0",NA,NA,NA,-1
"3892",84924,"2020-04-07","0",1235,17420,5463,-1
"3893",84924,"2020-04-08","0",NA,NA,NA,0
"3894",84924,"2020-04-09","0",2894,4230,2991,-1
"3895",84924,"2020-04-10","0",NA,NA,NA,NA
"3896",84924,"2020-04-11",NA,NA,NA,NA,NA
"3897",84924,"2020-04-13","0",NA,NA,2394,NA
"3898",84924,"2020-04-14","0",501,846,1619,NA
"3899",84924,"2020-04-15","0",1627,3852,2083,NA
"3900",84924,"2020-04-16","0",397,1659,3359,NA
"3901",84924,"2020-04-17","0",NA,NA,NA,-1
"3902",84924,"2020-04-18","1",12055,1576,4838,-0.5
"3903",84924,"2020-04-19","1",NA,NA,42,-0.666666666666667
"3904",84924,"2020-04-20","0",63,265,0,-0.833333333333333
"3905",84924,"2020-04-21","0",NA,NA,440,-1
"3906",84924,"2020-04-22","0",NA,NA,1598,-1
"3907",84924,"2020-04-23","0",NA,NA,3404,-1
"3908",84924,"2020-04-24","0",10865,7083,686,-1
"3909",84924,"2020-04-25","1",3532,2918,804,-1
"3910",84924,"2020-04-26","1",NA,NA,36,NA
"3911",85028,"2020-02-01",NA,NA,NA,NA,NA
"3912",85028,"2020-02-02",NA,NA,NA,NA,NA
"3913",85028,"2020-02-03",NA,NA,NA,NA,NA
"3914",85028,"2020-02-04",NA,NA,NA,NA,NA
"3915",85028,"2020-02-05",NA,36118,3544,NA,NA
"3916",85028,"2020-02-06",NA,NA,NA,NA,NA
"3917",85028,"2020-02-07",NA,NA,NA,NA,NA
"3918",85028,"2020-02-08",NA,NA,NA,NA,NA
"3919",85028,"2020-02-09",NA,NA,NA,NA,NA
"3920",85028,"2020-02-10",NA,3185,2186,NA,NA
"3921",85028,"2020-02-11",NA,NA,NA,NA,NA
"3922",85028,"2020-02-12",NA,NA,NA,NA,NA
"3923",85028,"2020-02-13",NA,NA,NA,NA,NA
"3924",85028,"2020-02-14",NA,NA,NA,NA,NA
"3925",85028,"2020-02-15",NA,NA,NA,NA,NA
"3926",85028,"2020-02-16",NA,NA,NA,NA,NA
"3927",85028,"2020-02-17",NA,NA,NA,NA,NA
"3928",85028,"2020-02-18",NA,NA,NA,NA,NA
"3929",85028,"2020-02-19",NA,256,3610,NA,NA
"3930",85028,"2020-02-20","0",NA,NA,NA,0
"3931",85028,"2020-02-21","0",3358,2393,13076,-1
"3932",85028,"2020-02-22","1",3055,7002,829,-1
"3933",85028,"2020-02-23","1",4706,10907,3043,-0.6
"3934",85028,"2020-02-24","0",2940,5098,744,-0.2
"3935",85028,"2020-02-25","0",1223,3111,21114,0.2
"3936",85028,"2020-02-26","0",553,1234,502,0.6
"3937",85028,"2020-02-27","0",3481,5845,7661,1
"3938",85028,"2020-02-28","0",NA,NA,777,0.5
"3939",85028,"2020-02-29","1",2002,8539,7314,0
"3940",85028,"2020-03-01","1",135,2852,784,0.25
"3941",85028,"2020-03-02","0",1182,2292,815,0.5
"3942",85028,"2020-03-03","0",94,652,262,0.75
"3943",85028,"2020-03-04","0",2453,2329,2658,1
"3944",85028,"2020-03-05","0",NA,NA,NA,0
"3945",85028,"2020-03-06","0",NA,NA,NA,-1
"3946",85028,"2020-03-07","1",NA,NA,NA,-0.333333333333333
"3947",85028,"2020-03-08","1",6742,6013,5672,0.333333333333333
"3948",85028,"2020-03-09","0",2035,5845,8151,1
"3949",85028,"2020-03-10","0",NA,NA,NA,0.333333333333333
"3950",85028,"2020-03-11","0",6850,11842,3305,-0.333333333333333
"3951",85028,"2020-03-12","0",1804,1373,1611,-1
"3952",85028,"2020-03-13","0",NA,NA,2149,-1
"3953",85028,"2020-03-14","1",4405,20254,940,-1
"3954",85028,"2020-03-15","1",725,715,4,-1
"3955",85028,"2020-03-16","0",3704,5345,177,-1
"3956",85028,"2020-03-17","0",9431,7000,2202,-1
"3957",85028,"2020-03-18","0",221,2524,763,-1
"3958",85028,"2020-03-19","0",NA,NA,94,-1
"3959",85028,"2020-03-20","0",NA,NA,197,-1
"3960",85028,"2020-03-21","1",3914,3414,2636,-0.666666666666667
"3961",85028,"2020-03-22","1",3005,7310,1103,-0.333333333333333
"3962",85028,"2020-03-23","0",4135,3921,56,0
"3963",85028,"2020-03-24","0",1471,14290,471,NA
"3964",85028,"2020-03-25","0",881,14443,936,NA
"3965",85028,"2020-03-26","0",201,1589,244,NA
"3966",85028,"2020-03-27","0",2626,3155,199,NA
"3967",85028,"2020-03-28","1",1417,2782,59,NA
"3968",85028,"2020-03-29","1",NA,NA,2636,NA
"3969",85028,"2020-03-30","0",395,446,101,NA
"3970",85028,"2020-03-31","0",NA,NA,268,NA
"3971",85028,"2020-04-01","0",NA,NA,1127,NA
"3972",85028,"2020-04-02","0",NA,NA,NA,-1
"3973",85028,"2020-04-03","0",NA,NA,NA,-1
"3974",85028,"2020-04-04","1",953,17234,1236,-1
"3975",85028,"2020-04-05","1",NA,NA,11,NA
"3976",85028,"2020-04-06","0",2789,2457,902,NA
"3977",85028,"2020-04-07","0",245,2031,3194,NA
"3978",85028,"2020-04-08","0",NA,NA,230,NA
"3979",85028,"2020-04-09","0",NA,NA,10386,NA
"3980",85028,"2020-04-10","0",NA,NA,1794,NA
"3981",85028,"2020-04-11","1",8708,9455,347,NA
"3982",85028,"2020-04-13","0",9886,7997,2548,NA
"3983",85028,"2020-04-14","0",NA,NA,35,-0.5
"3984",85028,"2020-04-15","0",1782,4219,1598,-1
"3985",85028,"2020-04-16","0",NA,NA,NA,0
"3986",85028,"2020-04-17","0",NA,NA,NA,-0.333333333333333
"3987",85028,"2020-04-18","1",NA,NA,NA,-0.666666666666667
"3988",85028,"2020-04-19","1",8985,1651,1378,-1
"3989",85028,"2020-04-20","0",2721,3250,NA,NA
"3990",85028,"2020-04-21","0",NA,NA,23,NA
"3991",85028,"2020-04-22","0",NA,NA,NA,NA
"3992",85028,"2020-04-23","0",NA,NA,1265,NA
"3993",85028,"2020-04-24","0",10340,12720,169,NA
"3994",85028,"2020-04-25","1",NA,NA,428,NA
"3995",85028,"2020-04-26","1",737,5031,358,NA
"3996",85242,"2020-02-01",NA,NA,NA,NA,NA
"3997",85242,"2020-02-02",NA,NA,NA,NA,NA
"3998",85242,"2020-02-03",NA,NA,NA,NA,NA
"3999",85242,"2020-02-04",NA,NA,NA,NA,NA
"4000",85242,"2020-02-05",NA,10966,3610,NA,NA
"4001",85242,"2020-02-06",NA,NA,NA,NA,NA
"4002",85242,"2020-02-07",NA,NA,NA,NA,NA
"4003",85242,"2020-02-08",NA,NA,NA,NA,NA
"4004",85242,"2020-02-09",NA,NA,NA,NA,NA
"4005",85242,"2020-02-10",NA,NA,NA,NA,NA
"4006",85242,"2020-02-11",NA,NA,NA,NA,NA
"4007",85242,"2020-02-12",NA,16232,6525,NA,NA
"4008",85242,"2020-02-13",NA,NA,NA,NA,NA
"4009",85242,"2020-02-14",NA,NA,NA,NA,NA
"4010",85242,"2020-02-15",NA,NA,NA,NA,NA
"4011",85242,"2020-02-16",NA,NA,NA,NA,NA
"4012",85242,"2020-02-17",NA,NA,NA,NA,NA
"4013",85242,"2020-02-18",NA,NA,NA,NA,NA
"4014",85242,"2020-02-19",NA,NA,NA,NA,NA
"4015",85242,"2020-02-20",NA,NA,NA,NA,NA
"4016",85242,"2020-02-21","0",NA,NA,NA,-1
"4017",85242,"2020-02-22","1",12141,1668,228,NA
"4018",85242,"2020-02-23","1",NA,NA,965,NA
"4019",85242,"2020-02-24","0",3920,12169,8732,NA
"4020",85242,"2020-02-25","0",2123,326,5890,NA
"4021",85242,"2020-02-26","0",16290,16884,502,NA
"4022",85242,"2020-02-27","0",NA,NA,NA,-1
"4023",85242,"2020-02-28","0",648,739,2113,-1
"4024",85242,"2020-02-29","1",13127,402,172,-1
"4025",85242,"2020-03-01","1",NA,NA,100,0
"4026",85242,"2020-03-02","0",67,2298,555,1
"4027",85242,"2020-03-03","0",2963,3196,2300,-1
"4028",85242,"2020-03-04","0",2036,2127,1756,0
"4029",85242,"2020-03-05","0",NA,NA,NA,-1
"4030",85242,"2020-03-06","0",NA,NA,NA,0
"4031",85242,"2020-03-07","1",3055,4126,9250,-0.5
"4032",85242,"2020-03-08","1",3005,6604,2331,-1
"4033",85242,"2020-03-09","0",NA,NA,3035,0
"4034",85242,"2020-03-10","0",2453,2329,2578,1
"4035",85242,"2020-03-11","0",4502,1791,8120,0.857142857142857
"4036",85242,"2020-03-12","0",1494,2097,2038,0
"4037",85242,"2020-03-13","0",NA,NA,8231,1
"4038",85242,"2020-03-14","1",2669,5798,4433,-1
"4039",85242,"2020-03-15","1",9294,7331,1549,-1
"4040",85242,"2020-03-16","0",1864,3002,268,-1
"4041",85242,"2020-03-17","0",NA,NA,NA,-1
"4042",85242,"2020-03-18","0",NA,NA,NA,-0.5
"4043",85242,"2020-03-19","0",1017,1736,1993,NA
"4044",85242,"2020-03-20","0",NA,NA,202,NA
"4045",85242,"2020-03-21","1",503,718,1008,NA
"4046",85242,"2020-03-22","1",721,62,234,NA
"4047",85242,"2020-03-23","0",NA,NA,2464,NA
"4048",85242,"2020-03-24","0",686,1883,1387,-1
"4049",85242,"2020-03-25","0",NA,NA,3,-1
"4050",85242,"2020-03-26","0",NA,NA,1715,-1
"4051",85242,"2020-03-27","0",3324,3356,2049,-1
"4052",85242,"2020-03-28","1",119,198,16,0.25
"4053",85242,"2020-03-29","1",7079,4862,3520,-0.375
"4054",85242,"2020-03-30","0",NA,NA,NA,-1
"4055",85242,"2020-03-31","0",NA,NA,861,-0.8
"4056",85242,"2020-04-01","0",NA,NA,NA,-1
"4057",85242,"2020-04-02","0",4630,15672,3645,-0.5
"4058",85242,"2020-04-03","0",188,1558,38,0
"4059",85242,"2020-04-04","1",NA,NA,210,-0.5
"4060",85242,"2020-04-05","1",NA,NA,220,-1
"4061",85242,"2020-04-06","0",2467,1824,10386,-1
"4062",85242,"2020-04-07","0",839,1968,NA,-1
"4063",85242,"2020-04-08",NA,NA,NA,NA,NA
"4064",85242,"2020-04-09",NA,NA,NA,NA,NA
"4065",85242,"2020-04-10",NA,3572,2790,NA,NA
"4066",85242,"2020-04-11",NA,NA,NA,NA,NA
"4067",85242,"2020-04-13","0",3461,6332,2932,NA
"4068",85242,"2020-04-14","0",NA,NA,NA,-1
"4069",85242,"2020-04-15","0",661,1942,716,-1
"4070",85242,"2020-04-16","0",1867,11058,3110,-1
"4071",85242,"2020-04-17","0",NA,NA,21,-1
"4072",85242,"2020-04-18","1",NA,NA,6313,-0.666666666666667
"4073",85242,"2020-04-19","1",NA,NA,129,-0.333333333333333
"4074",85242,"2020-04-20","0",NA,NA,NA,0
"4075",85242,"2020-04-21","0",8573,9746,48,NA
"4076",85242,"2020-04-22",NA,NA,NA,NA,NA
"4077",85242,"2020-04-23",NA,NA,NA,NA,NA
"4078",85242,"2020-04-24",NA,2,84,NA,NA
"4079",85242,"2020-04-25",NA,NA,NA,NA,NA
"4080",85242,"2020-04-26",NA,NA,NA,NA,NA
"4081",85506,"2020-02-01",NA,NA,NA,NA,NA
"4082",85506,"2020-02-02",NA,NA,NA,NA,NA
"4083",85506,"2020-02-03",NA,NA,NA,NA,NA
"4084",85506,"2020-02-04",NA,NA,NA,NA,NA
"4085",85506,"2020-02-05",NA,NA,NA,NA,NA
"4086",85506,"2020-02-06",NA,8652,13964,NA,NA
"4087",85506,"2020-02-07",NA,NA,NA,NA,NA
"4088",85506,"2020-02-08",NA,NA,NA,NA,NA
"4089",85506,"2020-02-09",NA,NA,NA,NA,NA
"4090",85506,"2020-02-10",NA,NA,NA,NA,NA
"4091",85506,"2020-02-11",NA,NA,NA,NA,NA
"4092",85506,"2020-02-12",NA,NA,NA,NA,NA
"4093",85506,"2020-02-13",NA,NA,NA,NA,NA
"4094",85506,"2020-02-14",NA,NA,NA,NA,NA
"4095",85506,"2020-02-15",NA,12998,4059,NA,NA
"4096",85506,"2020-02-16",NA,NA,NA,NA,NA
"4097",85506,"2020-02-17",NA,NA,NA,NA,NA
"4098",85506,"2020-02-18",NA,NA,NA,NA,NA
"4099",85506,"2020-02-19",NA,NA,NA,NA,NA
"4100",85506,"2020-02-20",NA,NA,NA,NA,NA
"4101",85506,"2020-02-21",NA,NA,NA,NA,NA
"4102",85506,"2020-02-22",NA,NA,NA,NA,NA
"4103",85506,"2020-02-23",NA,NA,NA,NA,NA
"4104",85506,"2020-02-24",NA,NA,NA,NA,NA
"4105",85506,"2020-02-25",NA,NA,NA,NA,NA
"4106",85506,"2020-02-26",NA,NA,NA,NA,NA
"4107",85506,"2020-02-27","0",1414,2516,3093,-1
"4108",85506,"2020-02-28","0",525,5071,5412,-0.666666666666667
"4109",85506,"2020-02-29","1",3551,7588,1278,-0.333333333333333
"4110",85506,"2020-03-01","1",1251,1184,4903,0
"4111",85506,"2020-03-02","0",159,1563,2850,0
"4112",85506,"2020-03-03","0",339,9221,3939,-1
"4113",85506,"2020-03-04","0",1750,2917,3112,-1
"4114",85506,"2020-03-05","0",14307,2306,3582,-1
"4115",85506,"2020-03-06","0",379,2558,6003,-1
"4116",85506,"2020-03-07","1",4519,9864,44,-1
"4117",85506,"2020-03-08","1",3009,338,4275,-1
"4118",85506,"2020-03-09","0",10983,2403,3926,-1
"4119",85506,"2020-03-10","0",5866,2148,8947,0
"4120",85506,"2020-03-11","0",2651,4157,4736,1
"4121",85506,"2020-03-12","0",6697,5219,653,-1
"4122",85506,"2020-03-13","0",492,574,6074,-1
"4123",85506,"2020-03-14","1",11605,2465,2534,0
"4124",85506,"2020-03-15","1",3551,8436,5432,1
"4125",85506,"2020-03-16","0",3486,17320,2083,1
"4126",85506,"2020-03-17","0",332,4608,413,1
"4127",85506,"2020-03-18","0",2464,9881,1705,1
"4128",85506,"2020-03-19","0",1277,6580,NA,1
"4129",85506,"2020-03-20","0",NA,NA,11062,1
"4130",85506,"2020-03-21","1",2256,953,575,0
"4131",85506,"2020-03-22","1",15855,2723,5418,-1
"4132",85506,"2020-03-23",NA,NA,NA,NA,NA
"4133",85506,"2020-03-24",NA,NA,NA,NA,NA
"4134",85506,"2020-03-25",NA,NA,NA,NA,NA
"4135",85506,"2020-03-26",NA,NA,NA,NA,NA
"4136",85506,"2020-03-27",NA,NA,NA,NA,NA
"4137",85506,"2020-03-28",NA,NA,NA,NA,NA
"4138",85506,"2020-03-29",NA,1033,728,NA,NA
"4139",85506,"2020-03-30","0",6804,11107,4039,NA
"4140",85506,"2020-03-31","0",NA,NA,850,NA
"4141",85506,"2020-04-01","0",154,948,280,NA
"4142",85506,"2020-04-02","0",1399,6023,5133,NA
"4143",85506,"2020-04-03","0",NA,NA,NA,-1
"4144",85506,"2020-04-04","1",1270,6802,7698,1
"4145",85506,"2020-04-05","1",1432,6269,4584,-1
"4146",85506,"2020-04-06","0",NA,NA,NA,-1
"4147",85506,"2020-04-07","0",1597,3848,2453,-0.333333333333333
"4148",85506,"2020-04-08","0",10711,5246,3353,0.333333333333333
"4149",85506,"2020-04-09","0",473,8,0,1
"4150",85506,"2020-04-10","0",NA,NA,NA,1
"4151",85506,"2020-04-11","1",6319,18642,185,NA
"4152",85506,"2020-04-13","0",NA,NA,NA,NA
"4153",85506,"2020-04-14","0",NA,NA,NA,NA
"4154",85506,"2020-04-15","0",9557,8466,986,NA
"4155",85506,"2020-04-16","0",1594,4215,599,NA
"4156",85506,"2020-04-17","0",81,2934,2652,NA
"4157",85506,"2020-04-18","1",3011,3031,2330,0
"4158",85506,"2020-04-19","1",3643,3563,125,-1
"4159",85506,"2020-04-20","0",NA,NA,3944,-1
"4160",85506,"2020-04-21","0",1520,3002,264,-1
"4161",85506,"2020-04-22","0",718,3204,653,-1
"4162",85506,"2020-04-23","0",14841,2370,282,-1
"4163",85506,"2020-04-24","0",NA,NA,977,-1
"4164",85506,"2020-04-25","1",955,1429,27,-1
"4165",85506,"2020-04-26","1",866,3141,500,NA
"4166",85507,"2020-02-01",NA,NA,NA,NA,NA
"4167",85507,"2020-02-02",NA,NA,NA,NA,NA
"4168",85507,"2020-02-03",NA,NA,NA,NA,NA
"4169",85507,"2020-02-04",NA,NA,NA,NA,NA
"4170",85507,"2020-02-05",NA,NA,NA,NA,NA
"4171",85507,"2020-02-06",NA,NA,NA,NA,NA
"4172",85507,"2020-02-07",NA,NA,NA,NA,NA
"4173",85507,"2020-02-08",NA,NA,NA,NA,NA
"4174",85507,"2020-02-09",NA,4931,8579,NA,NA
"4175",85507,"2020-02-10",NA,NA,NA,NA,NA
"4176",85507,"2020-02-11",NA,0,4462,NA,NA
"4177",85507,"2020-02-12",NA,NA,NA,NA,NA
"4178",85507,"2020-02-13",NA,NA,NA,NA,NA
"4179",85507,"2020-02-14",NA,NA,NA,NA,NA
"4180",85507,"2020-02-15",NA,NA,NA,NA,NA
"4181",85507,"2020-02-16",NA,NA,NA,NA,NA
"4182",85507,"2020-02-17",NA,NA,NA,NA,NA
"4183",85507,"2020-02-18",NA,NA,NA,NA,NA
"4184",85507,"2020-02-19",NA,36118,3544,NA,NA
"4185",85507,"2020-02-20",NA,NA,NA,NA,NA
"4186",85507,"2020-02-21",NA,NA,NA,NA,NA
"4187",85507,"2020-02-22",NA,NA,NA,NA,NA
"4188",85507,"2020-02-23",NA,NA,NA,NA,NA
"4189",85507,"2020-02-24",NA,NA,NA,NA,NA
"4190",85507,"2020-02-25",NA,NA,NA,NA,NA
"4191",85507,"2020-02-26",NA,11896,2186,NA,NA
"4192",85507,"2020-02-27","0",1925,1495,5169,1
"4193",85507,"2020-02-28","0",1858,3785,14598,1
"4194",85507,"2020-02-29","1",237,15,982,-1
"4195",85507,"2020-03-01","1",687,23,17,-1
"4196",85507,"2020-03-02","0",900,5128,2038,0
"4197",85507,"2020-03-03","0",379,2186,8173,0.4
"4198",85507,"2020-03-04","0",NA,NA,NA,0.0444444444444444
"4199",85507,"2020-03-05","0",NA,NA,8309,-0.311111111111111
"4200",85507,"2020-03-06","0",10180,2606,5429,-0.666666666666667
"4201",85507,"2020-03-07","1",443,211,41,-0.333333333333333
"4202",85507,"2020-03-08","1",2352,5889,3902,0
"4203",85507,"2020-03-09","0",4286,2265,6044,-0.25
"4204",85507,"2020-03-10",NA,NA,NA,NA,-0.5
"4205",85507,"2020-03-11","0",836,2276,4288,-0.75
"4206",85507,"2020-03-12","0",1854,5610,8039,-1
"4207",85507,"2020-03-13","0",1494,2127,1961,1
"4208",85507,"2020-03-14","1",1455,1473,486,0.7
"4209",85507,"2020-03-15","1",392,2178,1506,0.4
"4210",85507,"2020-03-16","0",3373,7369,74,0.1
"4211",85507,"2020-03-17","0",NA,NA,406,-0.2
"4212",85507,"2020-03-18","0",1386,1202,1809,-0.5
"4213",85507,"2020-03-19","0",NA,NA,NA,-0.25
"4214",85507,"2020-03-20","0",NA,NA,173,0
"4215",85507,"2020-03-21","1",5258,4228,414,-1
"4216",85507,"2020-03-22","1",3643,3065,49,-0.666666666666667
"4217",85507,"2020-03-23","0",896,3673,1753,-0.333333333333333
"4218",85507,"2020-03-24","0",NA,NA,NA,0
"4219",85507,"2020-03-25","0",3504,5752,1,0.333333333333333
"4220",85507,"2020-03-26","0",2921,11987,563,0.666666666666667
"4221",85507,"2020-03-27","0",NA,NA,NA,1
"4222",85507,"2020-03-28","1",1008,346,0,NA
"4223",85507,"2020-03-29",NA,NA,NA,NA,NA
"4224",85507,"2020-03-30","0",4339,4843,0,NA
"4225",85507,"2020-03-31","0",NA,NA,2646,NA
"4226",85507,"2020-04-01","0",NA,NA,416,NA
"4227",85507,"2020-04-02","0",320,2604,2482,NA
"4228",85507,"2020-04-03","0",19023,2509,229,NA
"4229",85507,"2020-04-04","1",1536,8232,1230,NA
"4230",85507,"2020-04-05","1",483,3705,1633,0
"4231",85507,"2020-04-06","0",3914,4399,2685,-0.333333333333333
"4232",85507,"2020-04-07","0",NA,NA,3110,-0.666666666666667
"4233",85507,"2020-04-08","0",NA,NA,NA,-1
"4234",85507,"2020-04-09","0",3042,9545,342,-1
"4235",85507,"2020-04-10","0",NA,NA,NA,-1
"4236",85507,"2020-04-11","1",4559,4101,414,-1
"4237",85507,"2020-04-13","0",NA,NA,601,-1
"4238",85507,"2020-04-14","0",NA,NA,NA,-1
"4239",85507,"2020-04-15","0",NA,NA,NA,-1
"4240",85507,"2020-04-16","0",136,6,5587,1
"4241",85507,"2020-04-17","0",287,2845,2561,0.777777777777778
"4242",85507,"2020-04-18","1",NA,NA,319,0.555555555555555
"4243",85507,"2020-04-19","1",709,285,16,0.333333333333333
"4244",85507,"2020-04-20","0",NA,NA,NA,-0.5
"4245",85507,"2020-04-21","0",127,5304,1787,-0.6
"4246",85507,"2020-04-22","0",NA,NA,87,-0.7
"4247",85507,"2020-04-23","0",NA,NA,NA,-0.8
"4248",85507,"2020-04-24","0",926,2455,2212,-0.9
"4249",85507,"2020-04-25","1",2805,3901,1197,-1
"4250",85507,"2020-04-26","1",703,770,1098,NA
"4251",85924,"2020-02-01",NA,NA,NA,NA,NA
"4252",85924,"2020-02-02",NA,NA,NA,NA,NA
"4253",85924,"2020-02-03",NA,NA,NA,NA,NA
"4254",85924,"2020-02-04",NA,NA,NA,NA,NA
"4255",85924,"2020-02-05",NA,NA,NA,NA,NA
"4256",85924,"2020-02-06",NA,NA,NA,NA,NA
"4257",85924,"2020-02-07",NA,NA,NA,NA,NA
"4258",85924,"2020-02-08",NA,NA,NA,NA,NA
"4259",85924,"2020-02-09",NA,NA,NA,NA,NA
"4260",85924,"2020-02-10",NA,NA,NA,NA,NA
"4261",85924,"2020-02-11",NA,NA,NA,NA,NA
"4262",85924,"2020-02-12",NA,NA,NA,NA,NA
"4263",85924,"2020-02-13",NA,NA,NA,NA,NA
"4264",85924,"2020-02-14",NA,NA,NA,NA,NA
"4265",85924,"2020-02-15",NA,NA,NA,NA,NA
"4266",85924,"2020-02-16",NA,NA,NA,NA,NA
"4267",85924,"2020-02-17",NA,NA,NA,NA,NA
"4268",85924,"2020-02-18",NA,NA,NA,NA,NA
"4269",85924,"2020-02-19",NA,NA,NA,NA,NA
"4270",85924,"2020-02-20",NA,NA,NA,NA,NA
"4271",85924,"2020-02-21",NA,NA,NA,NA,NA
"4272",85924,"2020-02-22",NA,NA,NA,NA,NA
"4273",85924,"2020-02-23",NA,NA,NA,NA,NA
"4274",85924,"2020-02-24",NA,NA,NA,NA,NA
"4275",85924,"2020-02-25",NA,NA,NA,NA,NA
"4276",85924,"2020-02-26",NA,NA,NA,NA,NA
"4277",85924,"2020-02-27",NA,NA,NA,NA,NA
"4278",85924,"2020-02-28",NA,NA,NA,NA,NA
"4279",85924,"2020-02-29",NA,NA,NA,NA,NA
"4280",85924,"2020-03-01",NA,NA,NA,NA,NA
"4281",85924,"2020-03-02",NA,NA,NA,NA,NA
"4282",85924,"2020-03-03","0",3617,7677,8596,NA
"4283",85924,"2020-03-04","0",2426,12368,11627,-1
"4284",85924,"2020-03-05","0",2636,2825,3582,-1
"4285",85924,"2020-03-06","0",12451,8386,748,-1
"4286",85924,"2020-03-07","1",1536,7800,2701,0
"4287",85924,"2020-03-08","1",3551,7569,2405,0
"4288",85924,"2020-03-09","0",NA,NA,11736,0
"4289",85924,"2020-03-10","0",NA,NA,717,0
"4290",85924,"2020-03-11","0",NA,NA,24,-0.5
"4291",85924,"2020-03-12","0",1190,2246,6878,-1
"4292",85924,"2020-03-13","0",NA,NA,14457,NA
"4293",85924,"2020-03-14","1",1934,1014,208,NA
"4294",85924,"2020-03-15","1",NA,NA,122,NA
"4295",85924,"2020-03-16","0",18,423,431,NA
"4296",85924,"2020-03-17","0",24,3123,1022,NA
"4297",85924,"2020-03-18","0",1505,6266,2858,NA
"4298",85924,"2020-03-19","0",1227,6897,1412,NA
"4299",85924,"2020-03-20","0",118,4360,980,-1
"4300",85924,"2020-03-21","1",150,2918,815,-1
"4301",85924,"2020-03-22","1",NA,NA,NA,-1
"4302",85924,"2020-03-23","0",NA,NA,1097,-0.625
"4303",85924,"2020-03-24","0",NA,NA,181,-0.25
"4304",85924,"2020-03-25","0",1693,5030,655,0.125
"4305",85924,"2020-03-26","0",9282,9101,446,0.5
"4306",85924,"2020-03-27","0",503,716,375,-0.25
"4307",85924,"2020-03-28","1",NA,NA,213,-1
"4308",85924,"2020-03-29","1",NA,NA,NA,-1
"4309",85924,"2020-03-30","0",505,2445,6491,-1
"4310",85924,"2020-03-31","0",NA,NA,3835,-1
"4311",85924,"2020-04-01","0",7437,1207,6491,-1
"4312",85924,"2020-04-02","0",2759,21583,1128,-1
"4313",85924,"2020-04-03","0",977,4711,1753,-1
"4314",85924,"2020-04-04","1",NA,NA,NA,-1
"4315",85924,"2020-04-05","1",3328,1438,4548,-1
"4316",85924,"2020-04-06","0",896,4055,1915,-1
"4317",85924,"2020-04-07","0",2479,6923,9105,-1
"4318",85924,"2020-04-08","0",1318,1866,1598,-1
"4319",85924,"2020-04-09","0",20392,6226,2065,-1
"4320",85924,"2020-04-10","0",2488,13750,2420,NA
"4321",85924,"2020-04-11","1",7337,12808,360,NA
"4322",85924,"2020-04-13","0",5126,9654,8800,NA
"4323",85924,"2020-04-14","0",1592,1503,5873,NA
"4324",85924,"2020-04-15","0",4127,8050,2016,NA
"4325",85924,"2020-04-16","0",620,5513,4235,0
"4326",85924,"2020-04-17","0",276,990,179,0.5
"4327",85924,"2020-04-18","1",NA,NA,NA,1
"4328",85924,"2020-04-19","1",713,3383,1195,NA
"4329",85924,"2020-04-20","0",4766,2016,1154,NA
"4330",85924,"2020-04-21","0",316,2997,557,NA
"4331",85924,"2020-04-22","0",3198,3111,2222,NA
"4332",85924,"2020-04-23","0",12720,11990,197,NA
"4333",85924,"2020-04-24","0",1651,1970,893,-1
"4334",85924,"2020-04-25","1",1434,5798,4433,-1
"4335",85924,"2020-04-26","1",4227,5031,337,NA
"4336",87092,"2020-02-01",NA,NA,NA,NA,NA
"4337",87092,"2020-02-02",NA,NA,NA,NA,NA
"4338",87092,"2020-02-03",NA,NA,NA,NA,NA
"4339",87092,"2020-02-04",NA,NA,NA,NA,NA
"4340",87092,"2020-02-05",NA,NA,NA,NA,NA
"4341",87092,"2020-02-06",NA,NA,NA,NA,NA
"4342",87092,"2020-02-07",NA,NA,NA,NA,NA
"4343",87092,"2020-02-08",NA,NA,NA,NA,NA
"4344",87092,"2020-02-09",NA,NA,NA,NA,NA
"4345",87092,"2020-02-10",NA,NA,NA,NA,NA
"4346",87092,"2020-02-11",NA,NA,NA,NA,NA
"4347",87092,"2020-02-12",NA,NA,NA,NA,NA
"4348",87092,"2020-02-13",NA,NA,NA,NA,NA
"4349",87092,"2020-02-14",NA,NA,NA,NA,NA
"4350",87092,"2020-02-15",NA,NA,NA,NA,NA
"4351",87092,"2020-02-16",NA,NA,NA,NA,NA
"4352",87092,"2020-02-17",NA,NA,NA,NA,NA
"4353",87092,"2020-02-18",NA,NA,NA,NA,NA
"4354",87092,"2020-02-19",NA,NA,NA,NA,NA
"4355",87092,"2020-02-20",NA,NA,NA,NA,NA
